2026-07-09 23:35:26,828 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-07-25 23:04:50,059 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-07-25 23:04:50,301 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:04:50,322 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/README.md "HTTP/1.1 200 OK"
2026-07-25 23:04:50,578 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:04:50,610 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/modules.json "HTTP/1.1 200 OK"
2026-07-25 23:04:50,858 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:04:50,893 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-07-25 23:04:51,155 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:04:51,397 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:04:51,433 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-07-25 23:04:52,586 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:04:52,827 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:04:53,046 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:04:53,268 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:04:53,525 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:04:53,560 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-07-25 23:04:53,800 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:04:53,815 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-07-25 23:04:54,053 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:04:54,071 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-07-25 23:04:54,339 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:04:54,431 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-07-25 23:04:54,685 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-07-25 23:04:54,909 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-07-25 23:04:55,268 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:04:55,313 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-07-25 23:04:55,555 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5 "HTTP/1.1 200 OK"
2026-07-25 23:10:35,539 | INFO | django.utils.autoreload | C:\Projects\EKDE\backend\chatbot\views.py changed, reloading.
2026-07-25 23:10:37,192 | INFO | django.utils.autoreload | Watching for file changes with StatReloader
2026-07-25 23:10:37,640 | INFO | faiss.loader | Loading faiss with AVX2 support.
2026-07-25 23:10:37,640 | INFO | faiss.loader | Could not load library with AVX2 support due to:
ModuleNotFoundError("No module named 'faiss.swigfaiss_avx2'")
2026-07-25 23:10:37,640 | INFO | faiss.loader | Loading faiss.
2026-07-25 23:10:37,666 | INFO | faiss.loader | Successfully loaded faiss.
2026-07-25 23:10:48,956 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-07-25 23:10:50,168 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:50,189 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/modules.json "HTTP/1.1 200 OK"
2026-07-25 23:10:50,419 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:50,422 | WARNING | huggingface_hub.utils._http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-07-25 23:10:50,439 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-07-25 23:10:50,448 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-07-25 23:10:50,665 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:50,688 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-07-25 23:10:50,916 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:50,936 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/README.md "HTTP/1.1 200 OK"
2026-07-25 23:10:51,159 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:51,177 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/modules.json "HTTP/1.1 200 OK"
2026-07-25 23:10:51,416 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:51,435 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-07-25 23:10:51,675 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:10:51,912 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:51,929 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-07-25 23:10:53,196 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:10:53,416 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:10:53,647 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:10:53,908 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-07-25 23:10:54,163 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:54,183 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-07-25 23:10:54,423 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:54,442 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-07-25 23:10:54,690 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:54,707 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/config.json "HTTP/1.1 200 OK"
2026-07-25 23:10:54,938 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:54,954 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-07-25 23:10:55,186 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-07-25 23:10:55,404 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-07-25 23:10:55,749 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/BAAI/bge-small-en-v1.5/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-25 23:10:55,766 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-small-en-v1.5/5c38ec7c405ec4b44b94cc5a9bb96e735b38267a/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-07-25 23:10:55,990 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-small-en-v1.5 "HTTP/1.1 200 OK"
2026-07-25 23:11:03,473 | INFO | chatbot.views | Received new chat request.
2026-07-25 23:11:03,474 | INFO | chatbot.views | Question: refresh token failure
2026-07-25 23:11:03,475 | INFO | chatbot.chat_pipeline | Starting chat pipeline.
2026-07-25 23:11:03,475 | INFO | chatbot.chat_pipeline | Creating a new chat session.
2026-07-25 23:11:03,519 | INFO | chatbot.query.query_rewriter | Rewriting query using conversation history.
2026-07-25 23:11:03,519 | INFO | chatbot.query.query_rewriter | Rewritten query:
User: refresh token failure

Current Question: refresh token failure
2026-07-25 23:11:03,521 | INFO | chatbot.chat_pipeline | Using rewritten query: User: refresh token failure

Current Question: refresh token failure
2026-07-25 23:11:03,521 | INFO | search.context.context_builder | Building context for query: User: refresh token failure

Current Question: refresh token failure
2026-07-25 23:11:03,522 | INFO | search.retrieval.hybrid_retriever | Starting hybrid retrieval.
2026-07-25 23:11:03,523 | INFO | search.retrieval.retriever | Starting retrieval for query: User: refresh token failure

Current Question: refresh token failure
2026-07-25 23:11:03,523 | INFO | search.vectorstore.faiss_store | Loading FAISS index from C:\Projects\EKDE\vector_store.index
2026-07-25 23:11:03,540 | INFO | search.retrieval.retriever | FAISS index loaded successfully.
2026-07-25 23:11:03,718 | INFO | search.retrieval.retriever | Generated query embedding (dimension=384).
2026-07-25 23:11:03,722 | INFO | search.retrieval.retriever | FAISS returned 20 candidate chunks.
2026-07-25 23:11:04,498 | INFO | search.retrieval.retriever | Loaded 4000 chunks from database.
2026-07-25 23:11:04,501 | INFO | search.retrieval.retriever | Retriever returning 20 matching chunks.
2026-07-25 23:11:04,525 | INFO | search.retrieval.hybrid_retriever | FAISS returned 20 results.
2026-07-25 23:11:04,528 | INFO | search.retrieval.bm25_retriever | Starting BM25 retrieval for query: User: refresh token failure

Current Question: refresh token failure
2026-07-25 23:11:04,921 | INFO | search.retrieval.bm25_retriever | Loaded 4000 chunks.
2026-07-25 23:11:05,013 | INFO | search.retrieval.bm25_retriever | Returning 20 BM25 results.
2026-07-25 23:11:05,032 | INFO | search.retrieval.hybrid_retriever | BM25 returned 20 results.
2026-07-25 23:11:05,033 | INFO | search.retrieval.hybrid_retriever | Hybrid retrieval returning 20 results.
2026-07-25 23:11:05,034 | INFO | search.context.context_builder | Retrieved 20 chunks from FAISS.
2026-07-25 23:11:05,035 | INFO | chatbot.utils.confidence | Confidence score: 36
2026-07-25 23:11:05,036 | INFO | search.context.context_builder | Confidence score calculated: 36
2026-07-25 23:11:05,037 | INFO | search.retrieval.reranker | Reranker selected 5 chunks from 20 retrieved results.
2026-07-25 23:11:05,038 | INFO | search.context.context_builder | Reranker selected 5 chunks.
2026-07-25 23:11:05,039 | INFO | search.context.context_builder | Context built successfully with 5 citations.
2026-07-25 23:11:05,042 | INFO | chatbot.llm.ollama_client | Prompt length: 2644 characters
2026-07-25 23:11:05,044 | INFO | chatbot.llm.ollama_client | Sending prompt to Ollama.
2026-07-25 23:11:05,046 | INFO | chatbot.llm.ollama_client | Sending prompt to Ollama.
2026-07-25 23:11:28,110 | INFO | chatbot.llm.ollama_client | Received response from Ollama.
2026-07-25 23:11:28,122 | INFO | chatbot.chat_pipeline | Chat pipeline completed.
2026-07-25 23:11:28,122 | INFO | chatbot.views | Chat request completed successfully.
2026-07-25 23:11:59,934 | INFO | chatbot.views | Received new chat request.
2026-07-25 23:11:59,935 | INFO | chatbot.views | Question: Who fixed it?
2026-07-25 23:11:59,936 | INFO | chatbot.chat_pipeline | Starting chat pipeline.
2026-07-25 23:11:59,943 | INFO | chatbot.chat_pipeline | Loaded existing session 3b259937-0466-4569-8e92-2603d53a964a
2026-07-25 23:11:59,961 | INFO | chatbot.query.query_rewriter | Rewriting query using conversation history.
2026-07-25 23:11:59,962 | INFO | chatbot.query.query_rewriter | Rewritten query:
User: refresh token failure
Assistant: According to the Slack document SLK-00346, working on resolving refresh token validation failure. Additionally, the meeting notes MTG-0101 indicate that the team discussed and agreed to implement a refresh token mechanism to resolve this issue.

Source: Slack | Document: SLK-00346 and Meeting | Document: MTG-0101
User: Who fixed it?

Current Question: Who fixed it?
2026-07-25 23:11:59,962 | INFO | chatbot.chat_pipeline | Using rewritten query: User: refresh token failure
Assistant: According to the Slack document SLK-00346, working on resolving refresh token validation failure. Additionally, the meeting notes MTG-0101 indicate that the team discussed and agreed to implement a refresh token mechanism to resolve this issue.
